1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
41.2414871010932, 41.6782988187563, 41.3190577597804, 41.4895452431884, 41.211008486599, 41.1535782075912, 41.1249731659468, 293.269775429826, 41.9710913543178, 42.2243434292767, 42.0385188855677, 42.1321201036053, 41.8877802371752, 41.8753134004414, 42.0360410842068, 298.272256167261, 42.9413515204088, 42.3633496969756, 42.8960097141789, 42.75445477881, 43.3159824387591, 40.6490030407216, 44.2082895756996, 303.950583185268, 43.7089173001497, 43.2668121362068, 43.6233286749656, 43.7368681762347, 43.4252001142933, 42.5167250407359, 44.4408182041407, 309.726543070381, 44.4133419624607, 44.3326143301891, 44.3305197013207, 44.4690344334605, 44.2677115496003, 44.133413676245, 44.7624575441565, 
41.2344124606468, 41.6729153379992, 41.3343630468264, 41.5041758411067, 41.1848427439778, 41.088782222091, 41.157889424989, 293.284419722347, 42.0112635052821, 42.2062763183722, 42.059569864075, 42.1096248652941, 41.8776618406328, 41.9063110411373, 42.0081287829919, 298.229498472056, 42.9220520107404, 42.391058435184, 42.8475507393706, 42.7849690972969, 43.2888110142787, 40.6971721767667, 44.1513361792284, 303.978566958996, 43.7830476857761, 43.2556240244873, 43.6088816140278, 43.747240478274, 43.411100841615, 42.4683677019056, 44.4756779509258, 309.767556405622, 44.4930792995698, 44.2906423876132, 44.351592629219, 44.4643917683782, 44.2761689848679, 44.1244867513917, 44.7641262379103, 
41.2229999419397, 41.6747415318008, 41.3183843864707, 41.5284782285704, 41.1503007311054, 41.1105286868415, 41.1755395894455, 293.338207135855, 42.0596975375659, 42.2344400173961, 42.0265632884567, 42.0960434632864, 41.9209386700314, 41.8748444310572, 42.0400894840726, 298.238910535075, 42.8772086390389, 42.4135551751334, 42.8679742943091, 42.7666131489374, 43.3271109713935, 40.6595672079649, 44.1438866360234, 303.866017057519, 43.6653828087064, 43.2087427442989, 43.7146452514141, 43.6992560523152, 43.4353499391669, 42.4692539760135, 44.4549115356319, 309.724774990933, 44.3719097580624, 44.3047736596889, 44.4297870510799, 44.3700511143607, 44.3443715949783, 44.0830279444755, 44.7784307789038, 
41.2136371664002, 41.673212259741, 41.3421235894577, 41.512417998724, 41.188822500114, 41.0639418719736, 41.1960369128643, 293.346053861743, 42.0811376166078, 42.2110105285476, 42.0196236633649, 42.1033058584569, 41.9277543849744, 41.8891754702297, 42.0341668347326, 298.252159537317, 42.8931316219177, 42.3787069641734, 42.8676379486289, 42.769922616956, 43.329879449284, 40.6574781943265, 44.1581012333403, 303.884079189253, 43.6797952516962, 43.2040948973634, 43.7051285423443, 43.7390469580157, 43.3915993187049, 42.4522006054779, 44.5086114672811, 309.715727620573, 44.3295038246529, 44.3718549211818, 44.3888656729831, 44.3727034997476, 44.3575335852332, 44.0713783090522, 44.7700463142328, 
41.2324275104972, 41.6721636041906, 41.3554161676379, 41.4903867079998, 41.2133354660541, 41.0864905143296, 41.1345464560572, 293.270704507726, 42.0330643805404, 42.2164385153756, 42.0357651757798, 42.0958602935487, 41.9090164895176, 41.8697259079609, 42.0336023904072, 298.229327260261, 42.905476283941, 42.3735798376171, 42.8554769080855, 42.776048991598, 43.3065020493609, 40.6913037430765, 44.1765796056026, 303.943766854824, 43.7016632887553, 43.2411592965859, 43.6631669007505, 43.7302635402835, 43.401727951673, 42.5043851196188, 44.4629410180607, 309.742279651448, 44.4186483757287, 44.3465813116067, 44.348663193242, 44.4535025870959, 44.2568938925211, 44.1364677323246, 44.7405190454199, 
41.1926635123698, 41.7029661658504, 41.3075104639063, 41.541522531272, 41.1643921310877, 41.1123648659528, 41.1183144613758, 293.268148986505, 42.0493419460971, 42.1905110127644, 42.0505778848609, 42.0751968235293, 41.9183007437267, 41.891663388596, 42.0483422413302, 298.250354050865, 42.9161179909034, 42.3587457505562, 42.9094523850173, 42.7320231628809, 43.3591540009327, 40.6779188690758, 44.1292016897741, 303.897325164907, 43.666673134216, 43.2453013898871, 43.6765761536583, 43.7176682932197, 43.4328104953635, 42.4389202115381, 44.492155526079, 309.735423053376, 44.401110095359, 44.331737640371, 44.370263601034, 44.4310338113435, 44.2673999193818, 44.1652549078766, 44.7409449393635, 
41.2089134548896, 41.6833552548992, 41.3174427781581, 41.5138569307617, 41.191968977437, 41.1350598592244, 41.100910563221, 293.27409875771, 42.0400127542541, 42.1877994697398, 42.0557851419956, 42.0941169444427, 41.9225513820459, 41.8697927203521, 42.0417280771921, 298.249854426842, 42.9195740908663, 42.344551548707, 42.8915065734278, 42.7603618822326, 43.2753794573984, 40.749601731576, 44.1370578941381, 303.921593981023, 43.7018889049573, 43.2429640575744, 43.624041164084, 43.7468298875254, 43.4516178557811, 42.4850093756748, 44.4478889831909, 309.753103931112, 44.4055499127638, 44.3122241945475, 44.3782124899735, 44.4036703496551, 44.3350841424337, 44.1178943879973, 44.7390823116844, 
41.1924647298595, 41.7270486628296, 41.3028968832394, 41.5123544410814, 41.1807896833045, 41.0973148650952, 41.1216141630676, 293.286072927439, 42.0350116617806, 42.2342555885518, 42.0269735360816, 42.0935070206767, 41.9072209582935, 41.8780178467507, 42.0620690171639, 298.225381927747, 42.8857479661519, 42.3701709438464, 42.8715177748137, 42.7718104244846, 43.3446950428702, 40.6209348499883, 44.1672103862824, 303.913584277787, 43.7151879705255, 43.2286797079919, 43.6388860945119, 43.7545839917073, 43.4245750309243, 42.464459970818, 44.4736715173347, 309.730827032123, 44.3685258869558, 44.3506507979238, 44.4016459686351, 44.3872390194924, 44.3251240852166, 44.0915754130284, 44.7267665826106, 
41.2063859832037, 41.5268284244794, 41.5225078488592, 41.3106585422644, 41.2870723280617, 41.1053493614824, 41.2682261820427, 293.59216246931, 42.0866280637354, 42.357208774323, 42.1191615970542, 42.1213534015618, 41.8208559050929, 41.9395399850521, 42.019532353107, 298.345587822698, 42.7140498543282, 42.6907780765211, 42.875048056351, 42.7187542974451, 43.3075796637423, 40.5980101790055, 44.2811647079137, 303.886336661809, 43.5938139205937, 43.3024472870334, 43.6870894700676, 43.466793462952, 43.591408559011, 42.4704182871391, 44.4833263037279, 309.77359893732, 44.4684080356753, 44.1427389290483, 44.5856030714759, 44.3187500536572, 44.1464788151096, 44.1885301368068, 44.6696543931031, 
41.2021973405709, 41.7197188665841, 41.2768829922684, 41.5366305903264, 41.1550782152252, 41.1800803704579, 41.0934406246463, 293.275990224602, 42.0033015322305, 42.2210594095619, 42.0336211737999, 42.0876239136499, 41.9176692578912, 41.8814803671069, 42.0476414933404, 298.273408692436, 42.9039540764704, 42.3751647708575, 42.9021240058296, 42.742101336502, 43.3644905913194, 40.6458798263719, 44.1553711838839, 303.886045982084, 43.6451641918866, 43.2254420595284, 43.6583134740302, 43.7475734076269, 43.4306209882566, 42.4538056172186, 44.4506825823744, 309.692953632376, 44.3490193700459, 44.3210574071983, 44.4043906274938, 44.3862641910798, 44.3379072709008, 44.111975284045, 44.764191957616, 
